"","name","shares","coord.shares","account.avg.subscriberCount","account.platform","account.name","account.platformId","name.changed","account.handle","handle.changed","account.verified","pageAdminTopCountry.changed","account.pageAdminTopCountry","account.accountType","account.pageCreatedDate","account.pageDescription","account.pageDescription.changed","account.pageCategory","account.pageCategory.changed","degree","component","cluster","strength"
"224","https://www.facebook.com/groups/197535154189154",58,22,5595,"Facebook","El León de Damasco, Bashar Al Assad. Firme combatiente contra el SUClØNlSMØ","197535154189154",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,14,9,11,73
"225","https://www.facebook.com/groups/952524148155376",60,35,7420,"Facebook","YO APOYO A BASHAR AL-ASSAD","952524148155376",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,5,9,11,34
"226","https://www.facebook.com/groups/29749437702",225,102,40976,"Facebook","Seguidores del programa ""Dossier"" de Walter Martínez","29749437702",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,30,9,11,231
"227","https://www.facebook.com/groups/226323641429726",35,24,1971,"Facebook","Mundo Soviético","226323641429726",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,5,9,11,65
"228","https://www.facebook.com/groups/1099945933506382",42,28,40958,"Facebook","Amigos de AMLO en Facebook","1099945933506382",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,44,9,9,234
"229","https://www.facebook.com/groups/1952530504802422",18,11,11217,"Facebook","AMLO POR LA CU4RTA TRANSFORMACIÓN!!!!","1952530504802422",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,7,9,9,29
"230","https://www.facebook.com/groups/1631766276901143",78,44,29964,"Facebook","Amigos Noticiero En Redes","1631766276901143",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,25,9,9,183
"231","https://www.facebook.com/groups/2637191129900134",20,11,4697,"Facebook","MORENA Y LA 4 T MX EN NUEVO LEÓN","2637191129900134",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,9,9
"232","https://www.facebook.com/groups/623956541073838",6,4,2705,"Facebook","Morena en Querétaro","623956541073838",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,9,8
"233","https://www.facebook.com/groups/2169858939899396",105,75,68087,"Facebook","Michoacán@s con Mireles","2169858939899396",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,54,9,9,519
"234","https://www.facebook.com/groups/2407569622616372",40,27,15756,"Facebook","EL REGRESO DEL PODER AL PUEBLO","2407569622616372",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,17,9,9,81
"235","https://www.facebook.com/groups/780726489061529",101,54,78618,"Facebook","seguidores de Anabel Hernandez","780726489061529",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,64,9,9,378
"236","https://www.facebook.com/groups/3014482871975754",12,8,14160,"Facebook","Mexicanos Unidos contra el PRIAN","3014482871975754",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,9,9,18
"237","https://www.facebook.com/groups/714546562382974",154,79,138182,"Facebook","BOLSONARO 2022","714546562382974",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,103,8,8,783
"238","https://www.facebook.com/groups/635862526904801",51,37,54778,"Facebook","Pingos Nos Is","635862526904801",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,14,8,8,124
"239","https://www.facebook.com/groups/148139149108587",7,4,95298,"Facebook","Fuerzas Militares del Peru y del Mundo, Tecnología y Geopolitica Mundial","148139149108587",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,18,23,4
"240","https://www.facebook.com/groups/1489816737998103",22,5,27389,"Facebook","Fuerzas Armadas del Perú y del Mundo, Geopolitica e Historia Militar.","1489816737998103",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,18,23,4
"241","https://www.facebook.com/groups/729264837634359",29,16,11180,"Facebook","Luisa Alcalde","729264837634359",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,9,9,22
"242","https://www.facebook.com/groups/2357244961250630",57,21,6285,"Facebook","Juiz arbitral  Oscar Anibal chiappano,juiz internacioal","2357244961250630",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,10,8,8,57
"243","https://www.facebook.com/groups/516125765628395",65,22,4164,"Facebook","Soutenons Mme Marine Le Pen","516125765628395",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,5,13,15
"244","https://www.facebook.com/groups/2459176090849119",74,36,6944,"Facebook","Je suis Gilet Jaune !","2459176090849119",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,5,5,13,33
"245","https://www.facebook.com/groups/357310678311890",259,204,60575,"Facebook","Deputado Federal Ricardo Salles","357310678311890",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,122,8,8,1212
"246","https://www.facebook.com/groups/767233746760138",57,14,2031,"Facebook","Americans for Peace and Human Rights","767233746760138",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,7,16,21,35
"247","https://www.facebook.com/groups/475442322612040",58,13,4834,"Facebook","Anti-U.S. Imperialism","475442322612040",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,6,16,21,30
"248","https://www.facebook.com/groups/565539700225755",156,73,6433,"Facebook","IOUCO-International Observatory of Ukrainian Conflict","565539700225755",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,18,5,5,176
"249","https://www.facebook.com/groups/2320687598221388",7,4,592,"Facebook","我们是中国人 We are Chinese Nous sommes chinois","2320687598221388",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,16,21,4
"250","https://www.facebook.com/groups/328726034273122",31,13,1700,"Facebook","Stop America's & NATO's War Against the World","328726034273122",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,16,21,18
"251","https://www.facebook.com/1660323857593756",171,103,139428,"Facebook","JAIR MESSIAS BOLSONARO","1660323857593756",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,111,8,8,821
"252","https://www.facebook.com/groups/1680218082124909",56,36,12321,"Facebook","PÁTRIA AMADA, BRASIL! (OFICIAL)","1680218082124909",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,40,8,8,209
"253","https://www.facebook.com/groups/1517035762020015",30,17,17108,"Facebook","100% BOLSONARO 2022","1517035762020015",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,15,8,8,65
"254","https://www.facebook.com/groups/205233757891030",19,8,11072,"Facebook","Patriota","205233757891030",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,8,8,17
"255","https://www.facebook.com/groups/284232652202547",81,45,87993,"Facebook","MICHELLE NOSSA PRIMEIRA DAMA","284232652202547",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,72,8,8,484
"256","https://www.facebook.com/groups/1426012490993147",60,30,23523,"Facebook","Camionneur du Québec","1426012490993147",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,5,13,28
"257","https://www.facebook.com/groups/101844076539205",25,10,455,"Facebook","Riposte laïque des classiques libéraux conservateurs de France (CCLCF)","101844076539205",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,5,13,17
"258","https://www.facebook.com/groups/524418547670397",11,11,6518,"Facebook","Libanais sans frontières","524418547670397",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,8,5,13,55
"259","https://www.facebook.com/groups/167741137462336",15,15,3879,"Facebook","MAGHREB UNIS POUR LA VIE","167741137462336",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,10,5,13,84
"260","https://www.facebook.com/groups/1674032616233446",26,16,1911,"Facebook","Latinos For Trump.","1674032616233446",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,19,24,19
"261","https://www.facebook.com/groups/592015608378462",25,13,1481,"Facebook","California for Trump","592015608378462",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,19,24,18
"262","https://www.facebook.com/groups/188656678210085",32,13,6188,"Facebook","Deplorables for Trump!","188656678210085",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,9,11
"263","https://www.facebook.com/groups/1250734815048111",796,220,49228,"Facebook","FOX NEWS with Tucker Carlson","1250734815048111",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,31,9,25,267
"264","https://www.facebook.com/147276449315225",840,339,1446513,"Facebook","Direita Brasil","147276449315225",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,114,8,8,917
"265","https://www.facebook.com/groups/585601554798011",95,30,51163,"Facebook","PORTA DE PRIVADA.","585601554798011",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,32,8,8,174
"266","https://www.facebook.com/groups/964337133591258",81,51,11709,"Facebook","🌎BRASIL PÁTRIA AMADA, SOMOS TODOS BRASIL🌎","964337133591258",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,98,8,8,661
"267","https://www.facebook.com/groups/584212892325072",126,61,91327,"Facebook","ALIANÇA PELO BRASIL(OFICIAL)","584212892325072",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,117,8,8,817
"268","https://www.facebook.com/groups/2291096764531891",52,32,36683,"Facebook","FECHADO com BOLSONARO","2291096764531891",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,86,8,8,556
"269","https://www.facebook.com/groups/342134069896879",75,46,36814,"Facebook","DIREITA RACIONAL","342134069896879",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,79,8,8,461
"270","https://www.facebook.com/groups/223314225631055",55,32,45008,"Facebook","# BolsonaroPresidente22","223314225631055",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,81,8,8,497
"271","https://www.facebook.com/groups/1040363459811631",26,14,23987,"Facebook","Ratinho","1040363459811631",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,41,8,8,204
"272","https://www.facebook.com/1667860220130416",127,75,62916,"Facebook","O Brasil","1667860220130416",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,102,8,8,782
"273","https://www.facebook.com/groups/225479074660619",37,23,39698,"Facebook","Somos todos Bolsonaro","225479074660619",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,55,8,8,308
"274","https://www.facebook.com/groups/314733196067457",16,11,13807,"Facebook","Presidente  Bolsonaro Jair  messias","314733196067457",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,16,8,8,67
"275","https://www.facebook.com/groups/2399294940380524",76,50,60431,"Facebook","Regina Duarte pela Cultura[apoio]","2399294940380524",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,40,8,8,274
"276","https://www.facebook.com/groups/2914317655312986",14,9,18331,"Facebook","Família Bolsonaro","2914317655312986",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,36,8,8,169
"277","https://www.facebook.com/groups/143579669924988",43,26,83133,"Facebook","LUCIANO HANG (apoio)","143579669924988",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,58,8,8,366
"278","https://www.facebook.com/groups/473122700191150",65,48,39012,"Facebook","JAIR BOLSONARO - O MITO.!","473122700191150",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,46,8,8,331
"279","https://www.facebook.com/groups/234422195019231",54,42,38720,"Facebook","Estamos com Daniel Silveira","234422195019231",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,59,8,8,392
"280","https://www.facebook.com/groups/2543382285780416",37,26,36909,"Facebook","Aliança pelo Brasil!🇧🇷","2543382285780416",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,83,8,8,498
"281","https://www.facebook.com/groups/435756547367153",84,12,256186,"Facebook","Tarcísio G Freitas (Ministro)Oficial - (RBA)","435756547367153",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,25,8,8,116
"282","https://www.facebook.com/groups/477117572801684",26,15,41450,"Facebook","SILAS MALAFAIA [ APOIO ]","477117572801684",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,20,8,8,95
"283","https://www.facebook.com/groups/306726169752408",15,15,20858,"Facebook","Yo apoyo a Gustavo Gorriti en su lucha contra la Dictadura","306726169752408",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,269
"284","https://www.facebook.com/groups/134384400676803",136,82,72016,"Facebook","Amigos de El Chapucero","134384400676803",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,79,9,11,636
"285","https://www.facebook.com/groups/196359280991666",5,5,854,"Facebook","O GIGANTE 2 ACORDOU E AQUI VERMELHO Ñ ENTRA!!","196359280991666",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,6,8,8,24
"286","https://www.facebook.com/groups/295829921208876",13,8,5586,"Facebook","2 milhões de mulheres que apoiam Jair Messias Bolsonaro","295829921208876",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,6,8,8,29
"287","https://www.facebook.com/groups/172987647356981",58,28,27656,"Facebook","Aliança Pelo Brasil","172987647356981",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,26,8,8,141
"288","https://www.facebook.com/groups/3842053515822977",107,46,10400,"Facebook","#Grupo De Apoio Ao Juíz  Oscar Anibal Chiappano#","3842053515822977",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,43,8,8,256
"289","https://www.facebook.com/groups/895769830816429",49,33,73440,"Facebook","lixo","895769830816429",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,73,8,8,465
"290","https://www.facebook.com/groups/2747936808587068",24,17,19648,"Facebook","Pensadores de direita","2747936808587068",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,35,8,8,159
"291","https://www.facebook.com/groups/1317343702048888",233,118,6958,"Facebook","SLOVAN-MOBILIZACIA","1317343702048888",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,58,1,1,635
"292","https://www.facebook.com/groups/619207122706448",240,126,6557,"Facebook","CELOSLOVENSKÝ OBČIANSKY SNEM - Pán Občan","619207122706448",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,55,1,1,636
"293","https://www.facebook.com/groups/270658777881668",406,192,8864,"Facebook","Hanbím sa za Eduarda Hegera - náš eduScho","270658777881668",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,73,1,1,989
"294","https://www.facebook.com/groups/1443007846092635",202,85,4722,"Facebook","Slováci, nesmú nám tu vládnuť skorumpované média! Preč s médiokraciou!","1443007846092635",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,53,1,1,561
"295","https://www.facebook.com/groups/736373727252374",517,207,13555,"Facebook","NIE EÚ! ÁNO RUSKO!","736373727252374",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,85,1,1,1063
"296","https://www.facebook.com/groups/210498691262280",172,78,5023,"Facebook","METRIX - ogrgeľ Matovic a jeho Himmler Lipšic patria do basy!","210498691262280",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,45,1,1,453
"297","https://www.facebook.com/groups/1924836804300265",37,19,1433,"Facebook","SLOVANIA - DNES ŽIJEME, ALEBO UMIERAME‼️","1924836804300265",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,16,1,1,80
"298","https://www.facebook.com/groups/1302693546451432",295,98,18969,"Facebook","Za národné, kresťanské a sociálne Slovensko","1302693546451432",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,41,1,1,348
"299","https://www.facebook.com/groups/224963438047572",98,42,2599,"Facebook","STOP EU A NATO...","224963438047572",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,22,1,1,163
"300","https://www.facebook.com/groups/936475283041625",349,97,7765,"Facebook","Děkujeme Maďarsku , děkujeme panu Orbánovi","936475283041625",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,44,1,1,317
"301","https://www.facebook.com/groups/927038143993542",101,36,2373,"Facebook","ZLOČINY Kapitalismu a Amerického Imperialismu","927038143993542",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,18,1,1,134
"302","https://www.facebook.com/groups/140499699333437",10,7,19814,"Facebook","GUERREROS DE LA LUZ","140499699333437",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,20,26,4
"303","https://www.facebook.com/groups/154525926395321",10,7,23103,"Facebook","LOS RAFAVALIENTES!💪 - GRUPO OFICIAL!","154525926395321",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,20,26,8
"304","https://www.facebook.com/groups/428266148243836",13,10,10176,"Facebook","Somos ANTI-COMUNISTAS","428266148243836",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,20,26,8
"305","https://www.facebook.com/groups/474934607107572",106,62,12425,"Facebook","Le groupe des non vaccinés","474934607107572",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,8,5,13,112
"306","https://www.facebook.com/groups/633193280911180",47,24,6370,"Facebook","stop état  urgence coronavirus","633193280911180",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,5,13,18
"307","https://www.facebook.com/groups/2669565370007802",129,40,6200,"Facebook","Tempête en marche contre les dictatures et le nouvel ordre mondial","2669565370007802",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,15,5,13,108
"308","https://www.facebook.com/groups/3416086781745356",12,5,51762,"Facebook","Bruneau Laurette Group","3416086781745356",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,5,13,4
"309","https://www.facebook.com/groups/3574363665988643",210,87,14308,"Facebook","Reinfo Gard collectif extraordinaire","3574363665988643",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,34,5,13,239
"310","https://www.facebook.com/groups/850723902100060",8,7,16750,"Facebook","PARTAGE OU L'OPINION","850723902100060",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,5,13,4
"311","https://www.facebook.com/groups/303271086463926",41,21,9163,"Facebook","Trump Nation","303271086463926",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,25,14
"312","https://www.facebook.com/groups/1760664444235486",140,60,4512,"Facebook","Conservative Nation Community","1760664444235486",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,9,25,27
"313","https://www.facebook.com/groups/1175203512583101",25,9,14569,"Facebook","Yo apoyo a GUSTAVO PETRO a ser presidente de COLOMBIA","1175203512583101",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,11,8
"314","https://www.facebook.com/groups/2297323896961046",22,14,45865,"Facebook","Colombia Humana Con Gustavo Petro Group","2297323896961046",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,11,8
"315","https://www.facebook.com/groups/2732060310418815",19,12,26330,"Facebook","Colombia Apoya a Iván Cepeda 2.0 (Respaldo)","2732060310418815",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,11,9
"316","https://www.facebook.com/groups/214276652322369",16,10,20510,"Facebook","UNIDAS PODEMOS GRUPO DE APOYO","214276652322369",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,11,4
"317","https://www.facebook.com/823568891162965",52,13,17174,"Facebook","Conservative Party --  [Political, not social]","823568891162965",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,25,8
"318","https://www.facebook.com/groups/945392082158877",22,8,10668,"Facebook","POR UM  BRASIL  MELHOR .","945392082158877",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,11,8,8,46
"319","https://www.facebook.com/groups/1669031213402501",4,4,937,"Facebook","DIREITA DE BRASILIA #BOLSONARO","1669031213402501",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,7,8,8,28
"320","https://www.facebook.com/groups/2390812410998937",7,7,2607,"Facebook","Fim do STF","2390812410998937",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,16,8,8,68
"321","https://www.facebook.com/groups/673435223491466",9,8,4159,"Facebook","Grupo Direita Tamborilense","673435223491466",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,48,8,8,236
"322","https://www.facebook.com/groups/404492196721733",50,29,26876,"Facebook","Bolsonaro TV","404492196721733",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,63,8,8,364
"323","https://www.facebook.com/groups/286401155135197",74,17,7875,"Facebook","JEAN-LUC NE LÂCHE PAS - SOUTIENS À LA FRANCE INSOUMISE","286401155135197",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,5,13,10
"324","https://www.facebook.com/groups/1153494971791982",92,28,20681,"Facebook","Reaction 19","1153494971791982",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,5,13,16
"325","https://www.facebook.com/groups/242164402869339",13,9,5211,"Facebook","La philosophie du Réel social dans un univers chiffonné","242164402869339",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,5,13,4
"326","https://www.facebook.com/groups/306230103328182",21,8,1598,"Facebook","Le grand reveil","306230103328182",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,5,13,21
"327","https://www.facebook.com/342044523245513",1273,385,51415,"Facebook","Pour la démission d'Emmanuel Macron","342044523245513",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,91,5,13,746
"328","https://www.facebook.com/groups/996255810728461",35,18,3573,"Facebook","MAS ESPAÑA 🇪🇦","996255810728461",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,9,21,27,67
"329","https://www.facebook.com/groups/2881163142168467",21,13,2152,"Facebook","Adelante Vox Recuperemos España. EL REY HALCÓN 🇪🇸","2881163142168467",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,9,21,27,46
"330","https://www.facebook.com/groups/2380077902208923",80,43,8729,"Facebook","Vox Elecciones - Grupo","2380077902208923",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,11,21,27,97
"331","https://www.facebook.com/groups/1606265892922362",34,22,5340,"Facebook","Círculo Euro Conservador","1606265892922362",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,10,21,27,89
"332","https://www.facebook.com/groups/1170223342989889",66,24,131589,"Facebook","Amigo do Cristal Vox","1170223342989889",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,6,8,8,28
"333","https://www.facebook.com/groups/370423937229329",34,33,923,"Facebook","ALIANÇA PELO BRASIL (UNIÃO DE DIREITA)","370423937229329",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,14,8,8,148
"334","https://www.facebook.com/groups/294667470612179",10,5,2057,"Facebook","pipiolos","294667470612179",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,11,5
"335","https://www.facebook.com/251945138810212",68,35,4673,"Facebook","GILETS JAUNES VALENCE","251945138810212",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,5,13,17
"336","https://www.facebook.com/groups/2311329535764950",28,9,820,"Facebook","Groupe de Résistance","2311329535764950",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,5,13,5
